Date;sta1;sta2;sta3;sta4;sta5
2011-11-24 06:00:00;28.5;22.5;30.9;20;44.5
2011-11-24 07:00:00;21.4;26.2;23.8;34.2;37.2
2011-11-24 08:00:00;23.7;32.2;24.2;20.5;45.4
2011-11-24 09:00:00;26.5;35.5;26.8;25.1;32.7
2011-11-24 10:00:00;34;38.4;27.2;35.3;44.5
2011-11-24 11:00:00;50.1;55.2;28.8;30.6;51.6
2011-11-24 12:00:00;37.7;72;30.3;25.8;52.5
2011-11-24 13:00:00;36.6;57.8;26.6;23.8;57.2
2011-11-24 14:00:00;40.8;43.6;25.2;17.6;46
2011-11-24 15:00:00;31.3;48;22.4;25.8;54.7
2011-11-24 16:00:00;45.6;58.5;18.8;26.9;38
2011-11-24 17:00:00;49.3;61.1;22.4;25.5;49.6
2011-11-24 18:00:00;49.3;59.8;28.2;17.9;54.6
2011-11-24 19:00:00;41;59.7;34.6;27.9;49.3
2011-11-24 20:00:00;36;57.8;33.3;38;58.6
2011-11-24 21:00:00;29.6;57.2;28.7;22.8;37.8
2011-11-24 22:00:00;29.6;103.3;31.8;26.6;39.6
2011-11-24 23:00:00;28.9;87.1;25.4;17.2;41.1
2011-11-25 00:00:00;28.2;54.1;14.8;21.3;26.2
2011-11-25 01:00:00;24.2;34.1;18.4;11.6;32.6
2011-11-25 02:00:00;20.8;21.2;17.3;16.9;30.7
2011-11-25 03:00:00;15.1;23.1;10;20.6;18.2
2011-11-25 04:00:00;10.8;24;6.5;10.6;14.8
2011-11-25 05:00:00;9.5;17.5;6.3;11.7;12.2
2011-11-25 06:00:00;15.1;16.2;10.5;7;12.6
2011-11-25 07:00:00;10.4;29.9;10.6;10.8;15.9
2011-11-25 08:00:00;5.9;33.3;9.6;13.5;15.5
2011-11-25 09:00:00;10;33.9;18.3;13.4;15.7
2011-11-25 10:00:00;25.3;53.3;31.2;23.4;31.3
2011-11-25 11:00:00;19.2;81.1;31.6;13.7;32.3
2011-11-25 12:00:00;30.9;89.3;25;15.6;42.4
2011-11-25 13:00:00;34.6;96.5;26.6;24.1;39.7
2011-11-25 14:00:00;38.2;106;29.9;14.2;33.5
2011-11-25 15:00:00;30.7;92.8;28.8;17.2;42.8
2011-11-25 16:00:00;31.5;78.8;30.5;31.1;46.9
2011-11-25 17:00:00;35.2;75.2;35.8;26.8;49.4
2011-11-25 18:00:00;32.2;64.7;36.7;15.5;52.8
2011-11-25 19:00:00;24.6;60.3;37.6;22;45.1
2011-11-25 20:00:00;26.2;46.2;37.7;37.1;38.3
2011-11-25 21:00:00;24.9;45.4;30.2;23.3;40.3
2011-11-25 22:00:00;34.6;65;34.3;16.6;35.6
2011-11-25 23:00:00;29.9;62.4;36.4;32;47.1
2011-11-26 00:00:00;31;42.1;31;18.4;44.8
2011-11-26 01:00:00;33.6;40.2;22.1;23.5;36
2011-11-26 02:00:00;23.6;32.9;18.8;19.3;38.8
2011-11-26 03:00:00;26.1;25.9;16.1;11.8;34.5
2011-11-26 04:00:00;22.2;33.8;13.6;11;23.9
2011-11-26 05:00:00;13.2;29.3;10.9;16.1;22.2
2011-11-26 06:00:00;13.5;24.9;7.1;10.6;13.4
2011-11-26 07:00:00;9;81.8;8.6;6;23.2
2011-11-26 08:00:00;5.6;85.4;14.1;9.7;23.5
2011-11-26 09:00:00;4.2;56.5;36.3;10.4;28.7
2011-11-26 10:00:00;14.2;45.2;53.5;23.4;43.4
2011-11-26 11:00:00;18.9;48.3;43.3;18.6;36.2
2011-11-26 12:00:00;32.7;51;37.8;17.7;55.6
2011-11-26 13:00:00;20.5;62;33;13.5;51.5
2011-11-26 14:00:00;12.4;55.4;31;9.7;63.9
2011-11-26 15:00:00;25.8;54.6;29.6;19.9;43
2011-11-26 16:00:00;25.2;73.3;32.1;18.8;44.7
2011-11-26 17:00:00;34.4;73.7;36.9;21.8;61.9
2011-11-26 18:00:00;41.4;66.2;42.7;30.6;51.7
2011-11-26 19:00:00;25.5;57.4;45.8;27.9;65.7
2011-11-26 20:00:00;30.6;54.1;40.4;29.4;70.2
2011-11-26 21:00:00;36.6;55.1;35.8;30;67.9
2011-11-26 22:00:00;39.1;51.6;39.3;36.3;62.5
2011-11-26 23:00:00;36.1;47.2;39.8;25.1;54.8
2011-11-27 00:00:00;36.2;36.7;48.2;28.5;39.6
2011-11-27 01:00:00;25.6;27.1;45.8;15.8;32.3
2011-11-27 02:00:00;24.3;16.7;29.2;15.6;24.9
2011-11-27 03:00:00;30.3;18.1;25.6;22;29.4
2011-11-27 04:00:00;20.6;16.2;20.6;11.7;29.4
2011-11-27 05:00:00;14.3;13.6;14;9.6;17.6
2011-11-27 06:00:00;16.9;17.3;11.2;6.5;19.8
2011-11-27 07:00:00;10.5;19;14.5;9.9;19.2
2011-11-27 08:00:00;12.1;22.7;26.7;15;28.9
2011-11-27 09:00:00;28.9;22.5;24.7;23.2;37.7
2011-11-27 10:00:00;37.6;35.3;34.2;33.4;53.7
2011-11-27 11:00:00;49;37.3;53.4;39.4;54.7
2011-11-27 12:00:00;42.7;37.9;55.2;42.3;52.1
2011-11-27 13:00:00;46;45.5;49.4;27.5;77.8
2011-11-27 14:00:00;49.1;58.4;63.8;50.9;68.9
2011-11-27 15:00:00;48.8;61.5;85.7;44.2;70.6
2011-11-27 16:00:00;68.3;64.5;105.6;42.5;81.1
2011-11-27 17:00:00;66.6;62.4;109.4;65.1;91.9
2011-11-27 18:00:00;67.8;82.6;97.7;46.5;70.8
2011-11-27 19:00:00;56.4;102.7;88.6;51.5;78
2011-11-27 20:00:00;67.6;100.5;91.9;48.4;81.3
2011-11-27 21:00:00;82.1;107.1;97.7;54.2;74.6
2011-11-27 22:00:00;71.8;115.2;87.1;46.9;79.8
2011-11-27 23:00:00;63.8;130.6;74.2;56.1;68.1
2011-11-28 00:00:00;62.4;119.9;69.5;59.3;78.2
2011-11-28 01:00:00;63.1;91.6;66.3;45;69.2
2011-11-28 02:00:00;63.8;81.9;56.7;52.6;77.5
2011-11-28 03:00:00;62.4;85.2;70.9;43;92.8
2011-11-28 04:00:00;89.2;93.6;87.1;49.7;106.1
2011-11-28 05:00:00;112.2;83.5;83.5;53.9;104.8
2011-11-28 06:00:00;110;83.6;72.6;39.4;127.8
2011-11-28 07:00:00;111.9;105.5;75.3;56.7;104.6
2011-11-28 08:00:00;147;101.2;80.1;95.6;97.7
2011-11-28 09:00:00;130;74.6;102.7;90.9;133.7
2011-11-28 10:00:00;98.6;50.4;109.7;81.7;93.5
2011-11-28 11:00:00;76.9;36.6;85.1;55.5;83.4
2011-11-28 12:00:00;84.7;24.7;66.9;54.4;68
2011-11-28 13:00:00;120.4;21;66.8;59.9;61.4
2011-11-28 14:00:00;100.3;14.7;67.5;45.2;61.7
2011-11-28 15:00:00;80.8;20.5;61.8;48.4;55.6
2011-11-28 16:00:00;70.1;27;64.2;42;73.3
2011-11-28 17:00:00;62.2;33.2;75.5;40.9;82.8
2011-11-28 18:00:00;55.2;38.7;82.6;39.3;70.4
2011-11-28 19:00:00;51.5;49.2;94.6;56.5;62.4
2011-11-28 20:00:00;59.2;133.2;108.7;73.8;64.6
2011-11-28 21:00:00;78.2;196.7;125.9;66.8;74
2011-11-28 22:00:00;75.4;220.2;162.9;76.1;97.7
2011-11-28 23:00:00;118.4;246;166.8;89.4;123.1
2011-11-29 00:00:00;271.4;264.7;153.4;95;150
2011-11-29 01:00:00;425.4;235.9;170.7;97.5;230.1
2011-11-29 02:00:00;479.5;195.8;183.2;94.6;337.8
2011-11-29 03:00:00;487.7;184.8;201.7;94.8;481.3
2011-11-29 04:00:00;410.7;167.1;220.9;107.7;306.6
2011-11-29 05:00:00;341.6;125.1;205.4;93.9;287.8
2011-11-29 06:00:00;245.2;97.8;179.6;82.4;248.5
2011-11-29 07:00:00;192;80.2;142.5;82.6;173.7
2011-11-29 08:00:00;171.4;71.2;119.9;74.9;125.5
2011-11-29 09:00:00;168.5;59.9;113.1;83.9;112.3
2011-11-29 10:00:00;165;63.6;144.6;75.4;109.6
2011-11-29 11:00:00;146.3;64.6;176.1;58.7;91.9
2011-11-29 12:00:00;114.2;60.8;133.2;41.2;74.6
2011-11-29 13:00:00;84.7;51.5;88.2;41.2;63
2011-11-29 14:00:00;49.9;52.1;64.5;36.5;51.7
2011-11-29 15:00:00;54;51.6;50.4;23.4;44.6
2011-11-29 16:00:00;45.6;46.8;50.4;36;41.8
2011-11-29 17:00:00;46.3;52.2;57.2;34.7;50.2
2011-11-29 18:00:00;50.4;60.8;56.4;35.5;79
2011-11-29 19:00:00;59.1;66.6;60.3;61.6;102.8
2011-11-29 20:00:00;67.3;67.9;74;70.7;116.6
2011-11-29 21:00:00;78.9;68.3;71.1;76.2;128.7
2011-11-29 22:00:00;89.3;64;61.9;66;119.3
2011-11-29 23:00:00;86.3;47.7;62.3;63.4;114.5
2011-11-30 00:00:00;77;38.1;50.2;53.5;100.8
2011-11-30 01:00:00;59.4;34.4;35.7;45;78.8
2011-11-30 02:00:00;51.9;23.4;28.2;48.8;50.9
2011-11-30 03:00:00;43.4;34.7;28.5;32.4;47
2011-11-30 04:00:00;42.1;36.7;29.9;30.4;41.5
2011-11-30 05:00:00;34.5;28.9;28.7;21.1;34.4
2011-11-30 06:00:00;31.2;31.8;30.6;12.3;33.3
2011-11-30 07:00:00;41.3;70.9;33;42.4;41.4
2011-11-30 08:00:00;52.7;119.1;42.8;23.6;64.5
2011-11-30 09:00:00;77.7;115.1;55.1;38.7;65.6
2011-11-30 10:00:00;78.5;76.4;59.1;50.6;75.7
2011-11-30 11:00:00;90.7;64.1;58.2;45.1;81.3
2011-11-30 12:00:00;86.1;60.6;48.7;50.3;74.8
2011-11-30 13:00:00;74.1;53.5;38.7;33.7;65
2011-11-30 14:00:00;54.1;56.6;42.9;33.8;75.5
2011-11-30 15:00:00;46.3;59.3;45.5;43.3;58.3
2011-11-30 16:00:00;40.3;60;43.1;33.7;60.7
2011-11-30 17:00:00;46.2;59.4;48.3;28.5;63.2
2011-11-30 18:00:00;54.6;76.1;52.2;36.2;66.7
2011-11-30 19:00:00;52.8;90.4;60.3;56.5;73.1
2011-11-30 20:00:00;62;87;76.5;55.7;85
2011-11-30 21:00:00;67.7;89.5;87.6;63.6;85.7
2011-11-30 22:00:00;88.9;87.7;135;70.4;88.9
2011-11-30 23:00:00;126.1;87;175.5;62.8;106.7
2011-12-01 00:00:00;133.7;101.9;171;67.2;157.6
2011-12-01 01:00:00;143.1;105.2;151.8;91.2;211.2
2011-12-01 02:00:00;165.7;100.3;167.9;107.5;220.6
2011-12-01 03:00:00;173.6;109.8;170.9;89.4;219.9
2011-12-01 04:00:00;165.3;112.2;128.5;62.1;189.8
2011-12-01 05:00:00;139.6;89.3;100.3;46.2;188.8
2011-12-01 06:00:00;144.3;98.3;86.9;31.7;174.1
2011-12-01 07:00:00;155.5;227.5;75.6;42;170
2011-12-01 08:00:00;192;217.7;82.9;53.9;200.4
2011-12-01 09:00:00;228.6;180.4;117.8;71.2;265.9
2011-12-01 10:00:00;254.1;122;157.3;94.4;307.5
2011-12-01 11:00:00;184.4;80;134.5;99.4;205.6
2011-12-01 12:00:00;117.9;63.1;107.4;88.5;132.3
2011-12-01 13:00:00;90.5;47.1;109.1;81.5;83.8
2011-12-01 14:00:00;80.2;42.9;105.4;77.6;78.6
2011-12-01 15:00:00;78.2;48.3;110.5;58.3;64.6
2011-12-01 16:00:00;76.5;56.6;119.9;74.3;68.9
2011-12-01 17:00:00;74.3;63.9;121.3;63;90.9
2011-12-01 18:00:00;96.7;71.8;131.7;88.5;96.4
2011-12-01 19:00:00;119.5;79.9;167.1;109.6;111.8
2011-12-01 20:00:00;136.4;115.9;199.6;121.4;125.6
2011-12-01 21:00:00;134.7;159.7;227.1;116.6;155.6
2011-12-01 22:00:00;134.2;200.8;252.5;148.1;205.3
2011-12-01 23:00:00;182.1;251.7;234.8;144;316.1
2011-12-02 00:00:00;333.4;284.7;196.8;141.2;392.9
2011-12-02 01:00:00;479;277.4;236.1;180.1;267.6
2011-12-02 02:00:00;526.6;241.5;252.5;133.6;330.9
2011-12-02 03:00:00;539.3;202.1;243.9;141.8;337.6
2011-12-02 04:00:00;517.4;176.4;237.9;141.2;296.2
2011-12-02 05:00:00;532.6;148.6;227.4;117;249.3
2011-12-02 06:00:00;314.5;135.7;204.2;100.1;201.6
2011-12-02 07:00:00;289.8;206.3;178.9;134.7;194.5
2011-12-02 08:00:00;298.3;281.8;183.1;159.6;194.6
2011-12-02 09:00:00;345.8;233.2;211.4;177.4;238.9
2011-12-02 10:00:00;255.1;163.1;215.5;139.6;206.7
2011-12-02 11:00:00;186.5;108.1;204.8;141.3;159.4
2011-12-02 12:00:00;144.5;85.3;172.8;121.2;123.1
2011-12-02 13:00:00;123;78.8;125;106;101.2
2011-12-02 14:00:00;92.6;83.2;91.6;177;84.6
2011-12-02 15:00:00;103.3;91.6;72.9;147;61.2
2011-12-02 16:00:00;85;91.6;65.8;114.5;57.5
2011-12-02 17:00:00;98.2;120.2;77.1;107.2;76.5
2011-12-02 18:00:00;98.9;151.7;81.5;78.3;104.1
2011-12-02 19:00:00;94;135.7;81.6;88.5;113.4
2011-12-02 20:00:00;127.7;123.6;126;87.5;137.1
2011-12-02 21:00:00;146.7;124.1;158.2;96.8;146.6
2011-12-02 22:00:00;177.5;124.2;157.7;82.9;131.4
2011-12-02 23:00:00;209.2;142.1;166.6;111.9;133.2
2011-12-03 00:00:00;246.9;161.1;179.1;124.7;139
2011-12-03 01:00:00;283.2;146.2;172;140.2;128
2011-12-03 02:00:00;327.9;143.7;150.6;123.2;119.7
2011-12-03 03:00:00;366;167.3;139.2;190.6;208.6
2011-12-03 04:00:00;368;161.1;147.8;153.1;295.3
2011-12-03 05:00:00;327.8;141.6;156.3;161.7;348.9
2011-12-03 06:00:00;313.3;130.3;136;151.2;330.5
2011-12-03 07:00:00;302;182.5;107.9;155.2;306
2011-12-03 08:00:00;325.3;192.3;93.2;134.8;293.6
2011-12-03 09:00:00;330.1;198.9;93.6;149.7;258.4
2011-12-03 10:00:00;412.1;168.3;139.1;143.5;211.7
2011-12-03 11:00:00;277.5;104.4;132;112.4;153
2011-12-03 12:00:00;176.5;71.8;101.1;86.5;160.3
2011-12-03 13:00:00;136;69.5;116.1;82.6;112.9
2011-12-03 14:00:00;97.6;61.2;105.3;57.7;91.6
2011-12-03 15:00:00;84.8;58.6;93.6;54.3;72.2
2011-12-03 16:00:00;76;61.2;89.3;56.2;62.3
2011-12-03 17:00:00;86.4;60.6;88.2;116.6;57.9
2011-12-03 18:00:00;108.8;79.9;112;103.5;82.6
2011-12-03 19:00:00;132.8;117.5;139.4;108.5;97.1
2011-12-03 20:00:00;151.5;209.1;140.6;132.3;108.9
2011-12-03 21:00:00;148.8;314.8;132;133.1;116.3
2011-12-03 22:00:00;161.9;338;126.9;115.6;112.6
2011-12-03 23:00:00;187.5;330.9;119.4;130.3;110.5
2011-12-04 00:00:00;207.8;207.8;107.8;96.7;104.1
2011-12-04 01:00:00;308.2;172.5;97.3;86.7;95.3
2011-12-04 02:00:00;272.2;213.7;105.2;90;67.2
2011-12-04 03:00:00;195.5;227;104.2;91.7;69.2
2011-12-04 04:00:00;135;215.4;98.9;69.5;68.6
2011-12-04 05:00:00;107.6;185.8;97.7;56.5;85
2011-12-04 06:00:00;97.6;162.1;94.2;57.3;76.8
2011-12-04 07:00:00;84.2;141.2;84.8;70.8;67.2
2011-12-04 08:00:00;77.7;116.9;79.3;83.1;66.4
2011-12-04 09:00:00;93.8;100.1;78.2;82.1;70.8
2011-12-04 10:00:00;80.5;73.1;72.4;69.3;68.2
2011-12-04 11:00:00;77.7;44.2;73.4;67.3;71.2
2011-12-04 12:00:00;87.3;30;75.6;54.8;67.5
2011-12-04 13:00:00;90.5;26;69;60.1;53
2011-12-04 14:00:00;83.9;21.9;63.5;48.8;47.6
2011-12-04 15:00:00;93.2;25.7;63.9;60.9;36
2011-12-04 16:00:00;80.5;37.7;60.3;42.3;41.7
2011-12-04 17:00:00;82.5;45.2;57.9;56.4;38.9
2011-12-04 18:00:00;76.5;53.9;73.5;62.1;42.2
2011-12-04 19:00:00;79.9;120.5;86.2;53.5;43.9
2011-12-04 20:00:00;99.6;218.3;95.5;73.7;58.2
2011-12-04 21:00:00;137.1;255.8;98;72.9;52.5
2011-12-04 22:00:00;141.7;174.7;93.9;74.8;50.1
2011-12-04 23:00:00;118.4;110.3;79.6;65.6;47.6
2011-12-05 00:00:00;85.2;117;67.2;51.6;52.6
2011-12-05 01:00:00;86.7;117.2;55;45.7;50.4
2011-12-05 02:00:00;79;102;47.4;42.1;48.7
2011-12-05 03:00:00;61.4;94.6;45;40.6;32.1
2011-12-05 04:00:00;50.4;77;40.5;35.7;41.2
2011-12-05 05:00:00;37.6;61.5;36.9;27.3;34.6
2011-12-05 06:00:00;36.8;89.9;33.4;15.7;34.6
2011-12-05 07:00:00;23.1;120.9;26.8;21.3;37.6
2011-12-05 08:00:00;32.6;107.9;28.6;45.2;26.4
2011-12-05 09:00:00;44.7;77.8;35.7;26.8;31.4
2011-12-05 10:00:00;56.5;64.7;41.5;39.8;39.4
2011-12-05 11:00:00;74.6;53.3;46.3;34.6;61.6
2011-12-05 12:00:00;64.7;46.2;55.4;33.2;44.7
2011-12-05 13:00:00;58.8;41.6;58.7;32.6;37.6
2011-12-05 14:00:00;71.6;38.9;58.3;31;34.3
2011-12-05 15:00:00;75;31.2;60.1;45.9;33.7
2011-12-05 16:00:00;75.9;25.9;56.4;35.2;36.1
2011-12-05 17:00:00;77.4;36.2;57.2;49.8;43.1
2011-12-05 18:00:00;85.5;29.8;64.6;57.4;40.6
2011-12-05 19:00:00;66.1;21.2;66.3;55;44.4
2011-12-05 20:00:00;66.5;68.4;59.1;39.3;45
2011-12-05 21:00:00;72;76;57.9;49.3;50
2011-12-05 22:00:00;64.9;56;48.9;41;42.4
2011-12-05 23:00:00;65.8;37.8;39.6;34.1;48.7
2011-12-06 00:00:00;53;30.2;32.8;46.5;44.3
2011-12-06 01:00:00;54.3;22.2;20.8;24.7;37.3
2011-12-06 02:00:00;44.5;15.6;23;27.6;26.7
2011-12-06 03:00:00;46.9;13.1;21.1;19.9;32.2
2011-12-06 04:00:00;32.1;13;17.6;32.9;28.8
2011-12-06 05:00:00;33.2;9.9;19.5;18.7;23
2011-12-06 06:00:00;38.2;22.1;16;10.3;32.1
2011-12-06 07:00:00;23.3;27.2;17.1;14.5;29
2011-12-06 08:00:00;39.9;34.8;21.6;21.4;30.7
2011-12-06 09:00:00;71.4;44.5;24.2;28.9;21.3
2011-12-06 10:00:00;81.5;54.4;32.9;30.7;21.9
2011-12-06 11:00:00;75.8;40;37.5;29.4;37.1
2011-12-06 12:00:00;78.4;28.8;35.4;33.1;33.9
2011-12-06 13:00:00;78.1;21.8;29.3;25.2;31.1
2011-12-06 14:00:00;78.3;13.9;33;35.7;33.1
2011-12-06 15:00:00;71.5;13.9;42.8;34.7;37.3
2011-12-06 16:00:00;70.9;21.3;46.2;46.5;40.1
2011-12-06 17:00:00;59.9;22.6;53.4;43;36.9
2011-12-06 18:00:00;80;21.7;56.4;42.3;37.8
2011-12-06 19:00:00;86.8;19;59.7;26.3;35.8
2011-12-06 20:00:00;91.7;26.2;63.1;39.3;39.8
2011-12-06 21:00:00;103.7;21;61.2;39.3;30.6
2011-12-06 22:00:00;88;23.4;53.3;43;41.8
2011-12-06 23:00:00;99;22;43;39.3;29.4
2011-12-07 00:00:00;78.4;19.8;33.3;37.6;35.9
2011-12-07 01:00:00;67.3;15.9;24;29.5;26.6
2011-12-07 02:00:00;50.3;10.8;21.2;29;29.6
2011-12-07 03:00:00;40.6;17.6;18.5;28.9;27.5
2011-12-07 04:00:00;28.8;15.5;15.6;24;18.4
2011-12-07 05:00:00;26.8;12.2;19.2;13.2;21.9
2011-12-07 06:00:00;29.2;23.1;21.7;22.4;23.7
2011-12-07 07:00:00;23;18.6;24.3;22.4;30.2
2011-12-07 08:00:00;23.9;24.8;22.9;19.8;24.2
2011-12-07 09:00:00;29.9;22.7;21.5;21.1;28.5
2011-12-07 10:00:00;26.9;16.6;29.3;44.1;41.9
2011-12-07 11:00:00;40.1;15.5;31.7;24.8;42.9
2011-12-07 12:00:00;42.4;22.4;26.1;35.7;33.1
2011-12-07 13:00:00;25.2;29;19.9;20.9;31.6
2011-12-07 14:00:00;25.4;29.8;12.8;12.8;29.6
2011-12-07 15:00:00;15.8;32.5;12.8;16.6;27.8
2011-12-07 16:00:00;20.8;35.9;11.2;21.4;31.7
2011-12-07 17:00:00;25.8;34.6;11.3;21.5;38.9
2011-12-07 18:00:00;19.7;28.8;15.7;13.5;38.1
2011-12-07 19:00:00;11.5;24;13.9;11;23
2011-12-07 20:00:00;7.1;19.5;14.3;10.7;23.4
2011-12-07 21:00:00;5.4;24.3;19.5;6.9;26.3
2011-12-07 22:00:00;7.3;18;15.9;10.6;33
2011-12-07 23:00:00;16.3;17;8.8;15.7;20
2011-12-08 00:00:00;12.8;18.3;5.8;11.9;17.7
2011-12-08 01:00:00;20.5;14.1;4.9;19.3;12.4
2011-12-08 02:00:00;14.1;10.1;6.7;12.3;14.2
2011-12-08 03:00:00;12.6;20.9;6.9;13;14.9
2011-12-08 04:00:00;15.2;30.1;8.2;7.9;22.3
2011-12-08 05:00:00;10.9;23.7;7.7;8.1;23.4
2011-12-08 06:00:00;15.4;23.1;10.2;4.8;18.3
2011-12-08 07:00:00;10.2;29.6;14.5;4.4;23.5
2011-12-08 08:00:00;9.2;81;12;4.9;34.9
2011-12-08 09:00:00;22.6;66.4;13.5;18.6;35.6
2011-12-08 10:00:00;38.2;34.9;24.2;29.2;42.4
2011-12-08 11:00:00;42;18.5;38.4;42.1;56.9
2011-12-08 12:00:00;42.4;13.8;48;46.5;62.1
2011-12-08 13:00:00;55.7;15.7;51.4;61.9;56.6
2011-12-08 14:00:00;41.3;11.5;53.3;49.8;48.4
2011-12-08 15:00:00;28.2;7.1;50;33.7;26.5
2011-12-08 16:00:00;32.5;5.6;35.3;25.7;24.3
2011-12-08 17:00:00;37.7;8.5;37.3;36.2;25
2011-12-08 18:00:00;47.1;16.5;48.9;29.4;28.3
2011-12-08 19:00:00;28.1;15.2;51.4;47.4;47.5
2011-12-08 20:00:00;28.1;26.1;59.5;41.6;54.6
2011-12-08 21:00:00;36.4;33.9;70.9;51.3;60.4
2011-12-08 22:00:00;38;44.3;62.2;53.5;85.2
2011-12-08 23:00:00;35;38;39.5;37.6;49.8
2011-12-09 00:00:00;38.1;23.9;27.5;26.3;28.6
2011-12-09 01:00:00;26.8;20.3;19.3;25.6;30.1
2011-12-09 02:00:00;25.6;14.5;14.7;13.8;19.6
2011-12-09 03:00:00;15.9;19.5;15;15.3;16.6
2011-12-09 04:00:00;13.2;15.7;15.1;23.9;29.9
2011-12-09 05:00:00;15.8;17.5;17.3;22;33.9
2011-12-09 06:00:00;19;36.8;14.4;17.4;31.1
2011-12-09 07:00:00;15.9;57;14.3;16.9;30
2011-12-09 08:00:00;17.6;93.1;19.6;25.2;28.1
2011-12-09 09:00:00;31.9;76.9;28.8;26.9;37.1
2011-12-09 10:00:00;48.8;43.8;43.3;38.8;49.3
2011-12-09 11:00:00;48;25.1;49.2;39.9;55
2011-12-09 12:00:00;42.4;14.7;38.2;27.4;50.7
2011-12-09 13:00:00;35;13.3;25.9;26.5;46.2
2011-12-09 14:00:00;29.5;9.5;20.8;17.1;36
2011-12-09 15:00:00;28;7.2;16.8;21.2;25.3
2011-12-09 16:00:00;28.5;14.4;20.8;21.4;30.9
2011-12-09 17:00:00;38.2;12.8;36;33;22.1
2011-12-09 18:00:00;49.2;19.8;52.9;18.3;25.9
2011-12-09 19:00:00;43.5;23.5;62.6;28;28.4
2011-12-09 20:00:00;53.8;22.8;90.6;29.3;34.7
2011-12-09 21:00:00;66.7;17.5;105.4;39.5;30.9
2011-12-09 22:00:00;70.8;11.2;112.3;29.2;24.7
2011-12-09 23:00:00;70.9;33;141.4;29.6;28.4
2011-12-10 00:00:00;55;45;153;26.9;32.4
2011-12-10 01:00:00;42;55.9;123.2;20.4;17.7
2011-12-10 02:00:00;32.8;70.4;98.3;31.8;13.7
2011-12-10 03:00:00;34.2;83.3;86.6;17.9;27
2011-12-10 04:00:00;30.5;98.8;70.4;16.7;25.5
2011-12-10 05:00:00;19.2;71.8;52.3;18;29
2011-12-10 06:00:00;21.6;49.3;38.4;11.3;24.2
2011-12-10 07:00:00;13.6;58.1;38.3;10.4;23.4
2011-12-10 08:00:00;29.6;57.6;39.6;17.2;33.7
2011-12-10 09:00:00;34.7;53.7;43.5;13.8;24.5
2011-12-10 10:00:00;31.6;50.1;57.4;22.2;22.6
2011-12-10 11:00:00;24.7;34.1;65.2;23.2;31.3
2011-12-10 12:00:00;36.5;28.5;54.6;16;20.9
2011-12-10 13:00:00;33.7;25.1;35.9;10.5;17.7
2011-12-10 14:00:00;33;29.7;28.6;6.6;26.9
2011-12-10 15:00:00;36.6;24.3;29;11.8;17.8
2011-12-10 16:00:00;27.6;15;32.4;15.2;26.7
2011-12-10 17:00:00;50.2;13;39.4;27.6;29.5
2011-12-10 18:00:00;58;26.6;45;16;22.5
2011-12-10 19:00:00;58.9;30.1;50.9;32.3;19.4
2011-12-10 20:00:00;73.8;91.6;58.6;39.2;39.5
2011-12-10 21:00:00;64.4;120.9;58.7;29.2;27.3
2011-12-10 22:00:00;74.3;100.2;57.1;33;47.3
2011-12-10 23:00:00;79.3;75.6;53.3;46.4;40.2
2011-12-11 00:00:00;70.5;57.3;47.1;46.1;39.7
2011-12-11 01:00:00;57.5;60.9;46.7;;43.5
2011-12-11 02:00:00;56.3;74.5;42.6;;38.6
2011-12-11 03:00:00;47;84.9;37.6;;38.2
2011-12-11 04:00:00;41.4;72.8;31.1;;28.1
2011-12-11 05:00:00;33.9;66.5;24.4;;20.5
2011-12-11 06:00:00;31.9;48.7;17.1;;25.4
2011-12-11 07:00:00;20;31.2;15.1;;38.2
2011-12-11 08:00:00;18.6;24.4;18.8;;30.3
2011-12-11 09:00:00;24;22;20.9;;23.7
2011-12-11 10:00:00;40.1;19.5;18.3;;26.9
2011-12-11 11:00:00;39.7;29.7;14.5;;29.7
2011-12-11 12:00:00;37.8;23.2;20.3;;23.9
2011-12-11 13:00:00;43.1;16;24.8;;32.5
2011-12-11 14:00:00;38.1;12.6;19.6;;23.2
2011-12-11 15:00:00;36.8;9.9;19.6;;21.8
2011-12-11 16:00:00;45.1;11.4;23.3;;27.1
2011-12-11 17:00:00;49.6;9.1;24.2;;17.7
2011-12-11 18:00:00;53;17.3;31.8;;33.2
2011-12-11 19:00:00;32;35.9;32.2;;35.3
2011-12-11 20:00:00;36.2;54.4;36.6;;23.7
2011-12-11 21:00:00;30.1;64.5;37.7;;34.9
2011-12-11 22:00:00;39.6;72.3;35.3;;28.8
2011-12-11 23:00:00;53.7;73.3;41.7;;39.9
2011-12-12 00:00:00;74.2;81.3;54.6;;31.4
2011-12-12 01:00:00;66.4;90.3;55.4;;27.9
2011-12-12 02:00:00;43.6;76.6;48.1;;45.1
2011-12-12 03:00:00;45.4;55.6;42.4;;35.7
2011-12-12 04:00:00;89.3;45.2;42.8;;27.8
2011-12-12 05:00:00;129.3;44.9;45;;24.8
2011-12-12 06:00:00;143.7;46.5;39.7;;22.4
2011-12-12 07:00:00;117.7;80.4;42;;40.5
2011-12-12 08:00:00;162.9;121.5;45.1;;62.6
2011-12-12 09:00:00;280.8;128.9;57.4;;99.8
2011-12-12 10:00:00;252.4;102.8;139.2;;98.9
2011-12-12 11:00:00;175.1;83.9;183.7;;91.7
2011-12-12 12:00:00;113.9;88.9;142.2;;81.9
